rom_path,crc,header_mapper,header_submapper,mapper,submapper,mapper_source,has_autorun,is_valid,parse_error
0/MMX Demo (PD).nes,7D088863,0,,0,,header,0,1,
0/Mac OS Demo (Large) (PD).nes,8BB4BB5D,0,,0,,header,0,1,
0/Mac OS Demo (Small) (PD).nes,1F726ECB,0,,0,,header,0,1,
0/Mach Rider (E) [!].nes,E57E5384,0,,0,0,rom_db_override,0,1,
0/Mach Rider (JU) [a1].nes,38810A91,0,,0,0,rom_db_override,0,1,
0/Mach Rider (JU) [p1].nes,5D044347,0,,0,,header,0,1,
0/Mach Rider (JU) [p2].nes,A8E39EC6,0,,0,0,rom_db_override,0,1,
0/Mach Rider (JU).nes,59977A46,0,,0,0,rom_db_override,0,1,
0/Magic Jewelry (As) [p1].nes,2E6B1432,0,,0,0,rom_db_override,0,1,
0/Magic Mathematics (C.A.I) (Sachen) [!].nes,19CE7F12,0,,0,0,rom_db_override,0,1,
0/Magmax (J) [p1].nes,1117CE85,0,,0,0,rom_db_override,0,1,
0/Magmax (U) (Prototype).nes,81389607,0,,0,0,rom_db_override,0,1,
0/Magmax (U).nes,3346E19E,0,,0,,header,0,1,
0/Mahjong (VS) (Player 1 Mode).nes,70C7D241,0,,0,,header,0,1,
0/Mahjong (VS) (Player 2 Mode).nes,3F3B4285,0,,0,,header,0,1,
0/Mahjong (VS) [a1].nes,AEFFF79C,0,,0,,header,0,1,
0/Mappy (J) [p1].nes,656196A6,0,,0,0,rom_db_override,0,1,
0/Marc McGuire Bros (SMB1 Hack).nes,7AAD7940,0,,0,,header,0,1,
0/Maria Mario (Chinese SMB1 Hack).nes,F190A18C,0,,0,,header,0,1,
0/Maria Sisters (Mario Bros Hack).nes,EFB7D503,0,,0,,header,0,1,
0/Maria's Golf (Hack) (JU).nes,1D1139CA,0,,0,,header,0,1,
0/Mario 2000 (SMB1 Hack).nes,46A5B598,0,,0,,header,0,1,
0/Mario 2001 (SMB1 Hack) [a1].nes,1D0C00EF,0,,0,,header,0,1,
0/Mario 97 (SMB1 Hack).nes,D00BDEEB,0,,0,,header,0,1,
0/Mario Ball (SMB1 Hack).nes,CBB9406D,0,,0,,header,0,1,
0/Mario Blackman (SMB1 Hack).nes,B0403A3D,0,,0,,header,0,1,
0/Mario Blob (SMB1 Hack).nes,9F673F48,0,,0,,header,0,1,
0/Mario Bomb Jack (Hack).nes,A0194260,0,,0,,header,0,1,
0/Mario Bros (JU) [p1].nes,952F4A23,0,,0,0,rom_db_override,0,1,
0/Mario Bros (JU).nes,C4C3949A,0,,0,0,rom_db_override,0,1,
0/Mario Bros (PC10).nes,C4C3949A,0,,0,0,rom_db_override,0,1,
0/Mario DG Sonic Bros (SMB1 Hack).nes,A4ABABF1,0,,0,,header,0,1,
0/Mario Different Levels (SMB1 Hack) [a1].nes,F0082140,0,,0,,header,0,1,
0/Mario Enhanced (SMB1 Hack).nes,A1FC238B,0,,0,0,rom_db_override,0,1,
0/Mario Fro (SMB1 Hack).nes,9F2BCBD4,0,,0,,header,0,1,
0/Mario Hack 31 (SMB1 Hack).nes,56FF7B46,0,,0,,header,0,1,
0/Mario Hack 63 (SMB1 Hack).nes,7A3CFE4C,0,,0,,header,0,1,
0/Mario Inviso (SMB1 Hack).nes,D1F04897,0,,0,,header,0,1,
0/Mario Knight 1 (SMB1 Hack).nes,F5272648,0,,0,,header,0,1,
0/Mario Line World (SMB1 Hack).nes,E6B16589,0,,0,,header,0,1,
0/Mario MI41 (SMB1 Hack) [a2].nes,F142D84B,0,,0,,header,0,1,
0/Mario MI41 (SMB1 Hack).nes,D50506B7,0,,0,,header,0,1,
0/Mario Mania (SMB1 Hack).nes,D5F7CF75,0,,0,,header,0,1,
0/Mario Mappy (Mappy Hack).nes,884F6D66,0,,0,,header,0,1,
0/Mario Maria (SMB1 Hack).nes,4BA8C016,0,,0,,header,0,1,
0/Mario Marilyn-Manson (SMB1 Hack).nes,06DAF25A,0,,0,,header,0,1,
0/Mario Maze (Bomberman Collection Hack).nes,1949DABB,0,,0,,header,0,1,
0/Mario Nasubi 1 (SMB1 Hack).nes,BE601B68,0,,0,,header,0,1,
0/Mario Nasubi 2 (SMB1 Hack).nes,B4D13B60,0,,0,,header,0,1,
0/Mario Nasubi 3 (SMB1 Hack).nes,E97AD04F,0,,0,,header,0,1,
0/Mario Nude (SMB1 Hack).nes,AC0068B6,0,,0,,header,0,1,
0/Mario Opposite (SMB1 Hack).nes,7EBEB6B0,0,,0,,header,0,1,
0/Mario Runner.nes,573154FF,0,,0,,header,0,1,
0/Mario Spy Vs Spy (Hack) [hM00].nes,90E477DD,0,,0,0,rom_db_override,0,1,
0/Mario Tank & Sub (SMB1 Hack).nes,9CF5DAFB,0,,0,,header,0,1,
0/Mario Tokes A Doobie (SMB1 Hack).nes,7D78CC28,0,,0,,header,0,1,
0/Mario W-256 (SMB1 Hack).nes,1DD107F7,0,,0,,header,0,1,
0/Mario Wish All (SMB1 Hack).nes,5FF9C39F,0,,0,,header,0,1,
0/Mario Zelda (Mario Bros Hack).nes,33CD303E,0,,0,,header,0,1,
0/Mario Zelda (SMB1 Hack) (Old) [a1].nes,86858427,0,,0,,header,0,1,
0/Mario Zelda (SMB1 Hack) (Old) [a2].nes,4CD9DC51,0,,0,,header,0,1,
0/Mario Zelda (SMB1 Hack) (Old).nes,86858427,0,,0,,header,0,1,
0/Mario Zelda (SMB1 Hack).nes,091C6354,0,,0,,header,0,1,
0/Mario and Luigi (Nuts & Milk Hack).nes,E2177790,0,,0,,header,0,1,
0/Mario and Luigi (SMB1 Hack).nes,E61400C4,0,,0,,header,0,1,
0/Mario's Castle (SMB1 Hack).nes,227CF41D,0,,0,,header,0,1,
0/Mario's Hood (SMB1 Hack).nes,F7D9BE08,0,,0,,header,0,1,
0/Mario's Stoneage Adventure (SMB1 Hack).nes,D1653FC7,0,,0,0,rom_db_override,0,1,
0/Marirankaa [a1].nes,54804C8C,0,,0,,header,0,1,
0/Marirankaa.nes,47ECD4DA,0,,0,,header,0,1,
0/Martroid (SMB1 Hack) [a1].nes,77EB78F7,0,,0,,header,0,1,
0/Martroid (SMB1 Hack).nes,A697BB97,0,,0,,header,0,1,
0/Mashou (J) [p1].nes,1D5583FD,0,,0,,header,0,1,
0/Maxi 15 (Menu).nes,F00D928E,0,,0,,header,0,1,
0/Maze Demo (PD).nes,F3DD8FD1,0,,0,,header,0,1,
0/Medievel Bros (SMB1 Hack).nes,9BC09C66,0,,0,,header,0,1,
0/Mega Man Jet Demo (PD).nes,6AAD2985,0,,0,,header,0,1,
0/Midget Mario (SMB1 Hack).nes,9A003D89,0,,0,,header,0,1,
0/Midget Mario v1.2 (SMB1 Hack).nes,DD429E37,0,,0,,header,0,1,
0/Mighty Bomb Jack (J) [hM00].nes,2BB7F34A,0,,0,,header,0,1,
0/Millipede (J) [p1].nes,7FEDC0D7,0,,0,,header,0,1,
0/Millipede (U).nes,AE52DECE,0,,0,0,rom_db_override,0,1,
0/Millipede 2000 (Newer) (Millipede Hack).nes,CEDCD0C0,0,,0,,header,0,1,
0/Millipede 2000 (Older) (Millipede Hack).nes,5CCEC914,0,,0,,header,0,1,
0/Minelvaton Saga (J) [hM04][a1].nes,25DA12AD,0,,0,,header,0,1,
0/Mixed Up Mario Bros (SMB1 Hack).nes,0A6157C5,0,,0,,header,0,1,
0/Monk Warriors (SMB1 Hack).nes,BE44DAA1,0,,0,,header,0,1,
0/Monster Bros (SMB1 Hack).nes,A196D060,0,,0,,header,0,1,
0/Mortal Kombat Bros (SMB1 Hack).nes,EDA38049,0,,0,0,rom_db_override,0,1,
0/Motion Demo (PD).nes,0E8C28F9,0,,0,,header,0,1,
0/Mouser (Beta 1.0) (PD) [a1].nes,50FEF2B8,0,,0,,header,0,1,
0/Mouser (Beta 1.0) (PD).nes,DEB21C9E,0,,0,0,rom_db_override,0,1,
0/Mr. Happyface (Ms Pac-Man Hack).nes,067B03B8,0,,0,,header,0,1,
0/Ms Pac-Man (Namco) (U).nes,B6D2D300,0,,0,0,rom_db_override,0,1,
0/Ms Pac-Man (U).nes,43D30C2F,0,,0,0,rom_db_override,0,1,
0/Mushroom Dreams (V1.1) (SMB1 Hack).nes,8DB94F81,0,,0,,header,0,1,
0/Music Mario Bros (SMB1 Hack).nes,380BB77B,0,,0,,header,0,1,
0/NES PowerPad Test Cart (U) [!].nes,77D59400,0,,0,0,rom_db_override,0,1,
0/NES Test Cart (Official Nintendo) (U) [!].nes,3747CD0B,0,,0,0,rom_db_override,0,1,
0/NES Test Cart (PD).nes,2E0F51AF,0,,0,0,rom_db_override,0,1,
0/NES Test Program by Memblers (PD).nes,5D0CFB5C,0,,0,,header,0,1,
0/NES Tutor 101 (PD).nes,F96D6F39,0,,0,,header,0,1,
0/NESA Audio Player - Little Nemo Sample (Hack).nes,BE03200E,0,,0,,header,0,1,
0/NESA Audio Player - Times of Lore (Hack).nes,99E57458,0,,0,,header,0,1,
0/NEStress (PD).nes,26AAAE05,0,,0,,header,0,1,
0/NTF2 Test Cart (PD).nes,2F4FBBB3,0,,0,0,rom_db_override,0,1,
0/New Strange Mario Bros (SMB1 Hack).nes,023C732C,0,,0,,header,0,1,
0/New Strange Mario Bros (V05-05-2001) (SMB1 Hack).nes,9922218A,0,,0,,header,0,1,
0/New Strange Mario Bros (V05-22-2000) (SMB1 Hack).nes,D035CF2C,0,,0,,header,0,1,
0/New Strange Mario Bros (V05-xx-2000) (SMB1 Hack).nes,CD194856,0,,0,,header,0,1,
0/Nibbles by Damian Yeppick (PD).nes,3095DFCF,0,,0,,header,0,1,
0/Nigger Tennis (Hack).nes,935688E8,0,,0,,header,0,1,
0/Night Arrow.nes,7ABB83D5,0,,0,0,rom_db_override,0,1,
0/Ninja Hattori Kun (J) [p1].nes,04BE2206,0,,0,,header,0,1,
0/Ninja Hattori Kun (J) [p2].nes,208DF309,0,,0,0,rom_db_override,0,1,
0/Ninja Kun (J) [p1].nes,BE8A744D,0,,0,,header,0,1,
0/Ninja Kun (J) [p2].nes,84C00513,0,,0,,header,0,1,
0/Ninja Mario (SMB1 Hack).nes,DEEA8E58,0,,0,,header,0,1,
0/No Moustache Mario (SMB1 Hack).nes,641DDF5C,0,,0,,header,0,1,
0/Nuts & Milk (J) [p1].nes,E2C3F416,0,,0,0,rom_db_override,0,1,
0/Oaty Invaders (Space Invaders Hack).nes,EADF0B97,0,,0,,header,0,1,
0/Obake no Q Tarou - Wanwan Panic (J) [p1].nes,0C7A7B3E,0,,0,0,rom_db_override,0,1,
0/Odd Mario (SMB1 Hack).nes,AC87A8A0,0,,0,,header,0,1,
0/Onyanko Town (J) [p1].nes,FEBF5DC1,0,,0,0,rom_db_override,0,1,
0/Othello (FDS Hack) (J).nes,743963A4,0,,0,,header,0,1,
0/Othello (HES) [p1].nes,1D62F13F,0,,0,0,rom_db_override,0,1,
0/Othello (U).nes,699FA085,0,,0,0,rom_db_override,0,1,
0/PCM Demo (PD).nes,76FB030F,0,,0,,header,0,1,
0/PICLoading (PD).nes,4BBD94E7,0,,0,,header,0,1,
0/PICUnreal (PD).nes,3A1DE69E,0,,0,,header,0,1,
0/PICWindows (PD).nes,72CBBD00,0,,0,,header,0,1,
0/Pac Pac Land (Clu Clu Land Hack).nes,AB1056F5,0,,0,,header,0,1,
0/Pac-Land (J) [p1].nes,F0E89EFA,0,,0,0,rom_db_override,0,1,
0/Pac-Man (J) [p1].nes,E4E3D2ED,0,,0,0,rom_db_override,0,1,
0/Pac-Man (Namco) (E) [!].nes,81210F63,0,,0,0,rom_db_override,0,1,
0/Pac-Man (Tengen) (U) [!].nes,9D38F8F9,0,,0,0,rom_db_override,0,1,
0/Pac-Man (U) (Namco).nes,9E4E9CC2,0,,0,0,rom_db_override,0,1,
0/Pac-Man (U) [!].nes,A9BBF44F,0,,0,0,rom_db_override,0,1,
0/Pac-Man (U) [T-Port].nes,A505375F,0,,0,,header,0,1,
0/Pac-Man Remix (Hack).nes,DDDF1DE7,0,,0,,header,0,1,
0/Pac-Quest (Donkey Kong Hack).nes,F5C5FB9A,0,,0,,header,0,1,
0/Pachi Com (J) [p1].nes,84D0E294,0,,0,0,rom_db_override,0,1,
0/Pacman Bros (SMB1 Hack).nes,208AE02F,0,,0,,header,0,1,
0/PasoFami Demo 2 (TwinBee) (PD).nes,73011AE0,0,,0,,header,0,1,
"0/Penguin & Seal, The (HES) [!].nes",C2F2D3F0,0,,0,,header,0,1,
0/Penguin Kun Wars (J) [h1].nes,404E1FC4,0,,0,,header,0,1,
0/Penguin Kun Wars (J) [p1].nes,DAE467A8,0,,0,0,rom_db_override,0,1,
0/Penisian (Galaxian Hack).nes,0E02EEA4,0,,0,,header,0,1,
0/Phat (SMB1 Hack).nes,44ADFE23,0,,0,,header,0,1,
0/Pikachu Bros (Mario Bros Hack).nes,F41092D8,0,,0,0,rom_db_override,0,1,
0/Pikachu Bros V0.2 (SMB1 Hack).nes,7EF64FC9,0,,0,,header,0,1,
0/Pikachu Bros Vx.x (SMB1 Hack).nes,0A19E129,0,,0,,header,0,1,
0/Pikachu Dig Dug (Hack).nes,561400D7,0,,0,,header,0,1,
0/Pill Bros (SMB1 Hack).nes,7007A4B6,0,,0,,header,0,1,
0/Pinball (E) [!].nes,D6AD4E9D,0,,0,0,rom_db_override,0,1,
0/Pinball (JU) [p1].nes,E4482F96,0,,0,0,rom_db_override,0,1,
0/Pinball (JU).nes,035DC2E9,0,,0,0,rom_db_override,0,1,
0/Pink Floyd - The Wall (Donkey Kong Hack).nes,EBB1C045,0,,0,0,rom_db_override,0,1,
0/Pipe Dream (U).nes,BC065FC3,0,,0,,header,0,1,
0/Polar Pinwheel Demo (PD).nes,3F2FD422,0,,0,,header,0,1,
0/Polar Pop Demo (PD).nes,39D21F90,0,,0,,header,0,1,
0/Polar Rotation 1 Demo (PD).nes,BE2B0B63,0,,0,,header,0,1,
0/Polar Rotation 21 Demo (PD).nes,921BA31C,0,,0,,header,0,1,
0/Polar Rotation 79 Demo (PD).nes,A1B2CC52,0,,0,,header,0,1,
0/Polar Rotation 8 Demo (PD).nes,9C441CA1,0,,0,,header,0,1,
0/Pooyan (J) [p1].nes,C2CFD9D9,0,,0,,header,0,1,
0/Pooyan (J) [p2].nes,B9E2AA77,0,,0,0,rom_db_override,0,1,
0/Popeye (JU) (PRG 0) [T-German].nes,BFD7A3E6,0,,0,,header,0,1,
0/Popeye (JU) (PRG 0) [a1].nes,5581E835,0,,0,0,rom_db_override,0,1,
0/Popeye (JU) (PRG 0) [p1].nes,63DDD219,0,,0,0,rom_db_override,0,1,
0/Popeye (JU) (PRG 0) [p2].nes,FA825D38,0,,0,0,rom_db_override,0,1,
0/Popeye (JU) (PRG 0).nes,5581E835,0,,0,0,rom_db_override,0,1,
0/Popeye (JU) (PRG 1) [!].nes,70860FCA,0,,0,0,rom_db_override,0,1,
0/Poppy's Pinball (Pinball Hack).nes,5458BB02,0,,0,0,rom_db_override,0,1,
0/Port Test Cartridge (U).nes,32E02CB8,0,,0,0,rom_db_override,0,1,
0/Portopia Renzoku Satsujin Jiken (J) [h1].nes,887CE998,0,,0,,header,0,1,
0/Portopia Renzoku Satsujin Jiken (J) [h3].nes,6ECE51DA,0,,0,,header,0,1,
0/Power Pad Test Program by Tennessee Carmel-Veilleux (PD).nes,FCC562B4,0,,0,,header,0,1,
0/Pro Action Replay (E) [!].nes,178DBA78,0,,0,0,rom_db_override,0,1,
0/Pro Action Replay (No Cart Present) (U) [!].nes,4D7D896C,0,,0,0,rom_db_override,0,1,
0/Pro Action Replay (Rev B) (U) [!].nes,0C5F3973,0,,0,0,rom_db_override,0,1,
0/Project Super Mario Bros (SMB1 Hack).nes,DA92D3DF,0,,0,,header,0,1,
0/Puc-Man (Pac-Man Hack).nes,2E3B156B,0,,0,,header,0,1,
0/Puffy! Land (J) [p1].nes,84C94E20,0,,0,,header,0,1,
0/Punk Bros (SMB1 Hack).nes,3DADA328,0,,0,,header,0,1,
0/Punk Tennis (Tennis Hack).nes,DAEF0449,0,,0,,header,0,1,
0/Pyramid (U) (Sachen).nes,2472C3EB,0,,0,0,rom_db_override,0,1,
0/Pyramid (U) [p1].nes,A0ECA0F9,0,,0,0,rom_db_override,0,1,
0/Quest for the Missing Hat (SMB1 Hack) [a1].nes,1CB96248,0,,0,,header,0,1,
0/Quest for the Missing Hat (SMB1 Hack).nes,5BFBC1F6,0,,0,,header,0,1,
0/RGB Demo (PD).nes,49B2EC84,0,,0,,header,0,1,
0/RPG Bros (SMB1 Hack).nes,A7EB1344,0,,0,,header,0,1,
0/Rabbit and Rope (Mappy Hack).nes,61BCE165,0,,0,,header,0,1,
0/Raid on Bungeling Bay (U) [a2].nes,B166DAC9,0,,0,,header,0,1,
0/Raid on Bungeling Bay (U).nes,D308D52C,0,,0,0,rom_db_override,0,1,
0/Raster Chroma Luma Test (PD).nes,D3FF9BF4,0,,0,,header,0,1,
0/Raster Test 1 (PD).nes,5705D910,0,,0,,header,0,1,
0/Raster Test 2 (PD).nes,8B692470,0,,0,,header,0,1,
0/Raster Test 3 (PD).nes,CB069253,0,,0,,header,0,1,
0/Raster Test 3a (PD).nes,2CEA5CCA,0,,0,,header,0,1,
0/Raster Test 3b (PD).nes,44AFCB8D,0,,0,,header,0,1,
0/Raster Test 3c (PD).nes,44A5F245,0,,0,,header,0,1,
0/Raster Test 3d (PD).nes,83FB9E9B,0,,0,,header,0,1,
0/Raster Test 3e (PD).nes,330C3903,0,,0,,header,0,1,
0/Retrocoders Demo for Y2Kode (PD).nes,7799AD7F,0,,0,,header,0,1,
0/Riddler Tennis (Tennis Hack).nes,CEFEECBB,0,,0,,header,0,1,
0/Rikers Quest (SMB1 Hack).nes,9567F7B3,0,,0,,header,0,1,
0/Road Fighter (CCE) (J) [p1].nes,B22C41CD,0,,0,0,rom_db_override,0,1,
0/Road Fighter (E) [!].nes,719571B3,0,,0,0,rom_db_override,0,1,
0/Road Fighter (J) [p1].nes,DB844A39,0,,0,,header,0,1,
0/Robo Mario (SMB1 Hack).nes,444066EB,0,,0,,header,0,1,
0/Rock Lord (Ice Climber Hack).nes,7F68C629,0,,0,,header,0,1,
0/Romman Love (Battle City Hack).nes,A77F5423,0,,0,,header,0,1,
0/Route-16 Turbo (J) [p1].nes,2554F9FD,0,,0,0,rom_db_override,0,1,
0/Rules to Driving the Car (Russian) [!].nes,2AF8332A,0,,0,,header,0,1,
0/Rumble and Frenzy (Mario Bros Hack).nes,D51033AD,0,,0,,header,0,1,
0/Rush (Pac-Man Hack).nes,7936BC91,0,,0,,header,0,1,
0/SMB1 Hard Type (SMB1 Hack) [a2].nes,1D6F8E3F,0,,0,,header,0,1,
0/SMB1 Hard Type (SMB1 Hack) [a3].nes,9E70306D,0,,0,,header,0,1,
0/SMB1 Hard Type (SMB1 Hack) [a4].nes,28CE14C8,0,,0,,header,0,1,
0/SMB1 Hard Type (SMB1 Hack).nes,5001595A,0,,0,,header,0,1,
0/SUP-Noid (Arkanoid Hack).nes,6110B430,0,,0,,header,0,1,
0/Sampled Sound Test (PD).nes,FDAF0389,0,,0,,header,0,1,
0/Satanic Freak Bros (SMB1 Hack).nes,9EC5721D,0,,0,,header,0,1,
0/Sayoonara! by Chris Covell (PD).nes,8ABA85C9,0,,0,,header,0,1,
0/Scranton Bros (SMB1 Hack).nes,105D20EA,0,,0,,header,0,1,
"0/Search for Sting's Mask, The (SMB1 Hack).nes",FC50AFD7,0,,0,,header,0,1,
0/Seicross (U).nes,27AA3933,0,,0,0,rom_db_override,0,1,
0/Skullanoid (Arkanoid Hack).nes,7DC54882,0,,0,,header,0,1,
0/Sky Destroyer (J) [p1].nes,E801F662,0,,0,,header,0,1,
0/Slack Man (Pac-Man Hack).nes,2195E717,0,,0,,header,0,1,
0/Slalom (E).nes,C30848D3,0,,0,0,rom_db_override,0,1,
0/Slalom (U).nes,86670C93,0,,0,0,rom_db_override,0,1,
0/Snow Demo (PD).nes,A38FE9CE,0,,0,,header,0,1,
0/Soccer (E) [!].nes,972D2784,0,,0,0,rom_db_override,0,1,
0/Soccer (FDS Hack) (J).nes,9AEA1383,0,,0,,header,0,1,
0/Soccer (JU) [p1].nes,A08D7CA9,0,,0,0,rom_db_override,0,1,
0/Soccer (JU).nes,27AEAF2F,0,,0,,header,0,1,
0/Sokoban (PD).nes,659BAC67,0,,0,0,rom_db_override,0,1,
0/Son Son (J) [p1].nes,9ADB2AF7,0,,0,0,rom_db_override,0,1,
0/Sonic Bros (SMB1 Hack) [a1].nes,9B803838,0,,0,,header,0,1,
0/Sonic Bros (SMB1 Hack) [a2].nes,2234EC98,0,,0,,header,0,1,
0/Sonic Bros (SMB1 Hack).nes,34C22E01,0,,0,0,rom_db_override,0,1,
0/Sound Test (PD).nes,2192211E,0,,0,,header,0,1,
0/Spartan X (J) [p1].nes,75C94DE2,0,,0,,header,0,1,
0/Spelunker (J) [p1].nes,23B87A6D,0,,0,0,rom_db_override,0,1,
0/Spelunker (U) [!].nes,99D15A91,0,,0,0,rom_db_override,0,1,
0/Sprite 0 Test by Damian Yerrick (PD).nes,C2084DE7,0,,0,,header,0,1,
0/Sprite by Damian Yerrick (PD).nes,BFB4D32C,0,,0,,header,0,1,
0/Spy Vs Spy (E) [!].nes,C1E91D3F,0,,0,0,rom_db_override,0,1,
0/Spy Vs Spy (J) [hM00].nes,3A15B344,0,,0,,header,0,1,
0/Spy Vs Spy (U) [p1].nes,2C4E59FD,0,,0,0,rom_db_override,0,1,
0/Spy Vs Spy (U).nes,869652FE,0,,0,,header,0,1,
0/Sqoon (J) [p1].nes,780F9F28,0,,0,0,rom_db_override,0,1,
0/Sqoon (U).nes,44F34172,0,,0,0,rom_db_override,0,1,
0/Square City (PD).nes,E98AE0BC,0,,0,,header,0,1,
0/Stack-Up (JU).nes,DF67DAA1,0,,0,0,rom_db_override,0,1,
0/Star Force (J) [p1].nes,9BF47143,0,,0,0,rom_db_override,0,1,
0/Star Gate (J) [h1].nes,0A2259FE,0,,0,0,rom_db_override,0,1,
0/Star Luster (J) [p1].nes,57A125B0,0,,0,0,rom_db_override,0,1,
0/Stars - Biology Demo (PD).nes,317B3237,0,,0,,header,0,1,
0/Stars - Field Demo (PD).nes,9F8BD88D,0,,0,,header,0,1,
0/Stars Demo (PD).nes,D54F21C7,0,,0,,header,0,1,
0/Stars SE Demo (PD).nes,E1789032,0,,0,0,rom_db_override,0,1,
0/Strange Mario Bros (SMB1 Hack).nes,3000B0D6,0,,0,,header,0,1,
0/Super 1000000-in-1 (Menu) [p1].nes,CA3F898C,0,,0,,header,0,1,
0/Super 69 Bros (SMB1 Hack).nes,9AE3FEC2,0,,0,,header,0,1,
0/Super Addict Bros (SMB1 Hack).nes,701350FD,0,,0,,header,0,1,
0/Super Almish Bros (SMB1 Hack).nes,7A571FED,0,,0,,header,0,1,
0/Super Arabian (J) [h1].nes,1F59EF24,0,,0,,header,0,1,
0/Super Arabian (J) [h2].nes,70068B54,0,,0,,header,0,1,
0/Super Arabian (J) [p1].nes,8C6631C8,0,,0,,header,0,1,
0/Super Bald Bros (SMB1 Hack).nes,B43DC39C,0,,0,,header,0,1,
0/Super Ball Bros (SMB1 Hack).nes,CBB9406D,0,,0,,header,0,1,
0/Super Bangai Bros (SMB1 Hack).nes,485B7522,0,,0,,header,0,1,
0/Super Battery Bros (SMB1 Hack).nes,3B23229D,0,,0,,header,0,1,
0/Super Beanie Bros (SMB1 Hack).nes,416B03F7,0,,0,,header,0,1,
0/Super Bizzario Bros (SMB1 Hack).nes,3952CBA3,0,,0,,header,0,1,
0/Super Blob Bros (SMB1 Hack) [a1].nes,9DAF9040,0,,0,,header,0,1,
0/Super Blob Bros (SMB1 Hack).nes,9F673F48,0,,0,,header,0,1,
0/Super Bovine Battle (Final) (SMB1 Hack).nes,FEDA9F1D,0,,0,,header,0,1,
0/Super Boze Bros (SMB1 Hack).nes,464B910A,0,,0,,header,0,1,
0/Super Bubba Bros (SMB1 Hack).nes,34B8B86F,0,,0,,header,0,1,
0/Super Bud Bros (SMB1 Hack).nes,A8F61FA0,0,,0,,header,0,1,
0/Super Cigarette Bros (SMB1 Hack).nes,60036938,0,,0,,header,0,1,
0/Super Coffee Bros (SMB1 Hack).nes,12DC7A3C,0,,0,,header,0,1,
0/Super Cool Bros (SMB1 Hack) [a1].nes,BDA28150,0,,0,,header,0,1,
0/Super Cool Bros (SMB1 Hack).nes,543135E4,0,,0,,header,0,1,
0/Super Death Bros (SMB1 Hack) [a1].nes,01080ACC,0,,0,,header,0,1,
0/Super Death Bros (SMB1 Hack).nes,5B662E08,0,,0,,header,0,1,
0/Super Diaper Bros (SMB1 Hack).nes,118ECD88,0,,0,,header,0,1,
0/Super Dirt Bros (SMB1 Hack) [a1].nes,A5E03320,0,,0,,header,0,1,
0/Super Dirt Bros (SMB1 Hack).nes,B04903FA,0,,0,,header,0,1,
0/Super Dragon Bros (SMB1 Hack).nes,C7C5CC2D,0,,0,,header,0,1,
0/Super Fucked Up Bros (SMB1 Hack).nes,23911B92,0,,0,,header,0,1,
0/Super Fucko Bros (SMB1 Hack).nes,DAD4AFAB,0,,0,,header,0,1,
0/Super Grateful Dead Bros 2 (SMB1 Hack).nes,2002A70C,0,,0,,header,0,1,
0/Super KKK Bros (SMB1 Hack).nes,D88661CC,0,,0,,header,0,1,
0/Super Link Bros (SMB1 Hack) [a1].nes,4CD9DC51,0,,0,,header,0,1,
0/Super Link Bros (SMB1 Hack).nes,0ECE5D35,0,,0,,header,0,1,
0/Super Luigi Bros (SMB1 Hack).nes,C82B5490,0,,0,,header,0,1,
0/Super Mario 4 (SMB1 Hack) [a1].nes,42A1A164,0,,0,,header,0,1,
0/Super Mario 4 (SMB1 Hack) [a2].nes,61864C32,0,,0,,header,0,1,
0/Super Mario 4 (SMB1 Hack).nes,2EBB1C40,0,,0,0,rom_db_override,0,1,
0/Super Mario Bros (E) [a1].nes,7A9BE620,0,,0,,header,0,1,
0/Super Mario Bros (E).nes,9A2DB086,0,,0,0,rom_db_override,0,1,
0/Super Mario Bros (FDS Hack) (J).nes,B035DB95,0,,0,,header,0,1,
0/Super Mario Bros (JU) (No Title Hack).nes,8E2BD25C,0,,0,,header,0,1,
0/Super Mario Bros (JU) (PRG 0) [T-Polish1.02].nes,89CE9BD4,0,,0,,header,0,1,
0/Super Mario Bros (JU) (PRG 0) [T-Swed].nes,2AA407C9,0,,0,,header,0,1,
0/Super Mario Bros (JU) (PRG 0).nes,D445F698,0,,0,0,rom_db_override,0,1,
0/Super Mario Bros (JU) (PRG 1) [T-Norwegian_Just4Fun].nes,BF6FD9F3,0,,0,,header,0,1,
0/Super Mario Bros (JU) (PRG 1) [T-Polish1.02].nes,94E21CAE,0,,0,,header,0,1,
0/Super Mario Bros (JU) (PRG 1) [T-Swed].nes,378880B3,0,,0,,header,0,1,
0/Super Mario Bros (JU) (PRG 1) [p1].nes,4898634B,0,,0,,header,0,1,
0/Super Mario Bros (JU) (PRG 1).nes,C96971E2,0,,0,,header,0,1,
0/Super Mario Bros (JU) [h2].nes,C393BB63,0,,0,,header,0,1,
0/Super Mario Bros (JU) [p1].nes,8E2BD25C,0,,0,,header,0,1,
0/Super Mario Bros (JU) [t1].nes,B6965C3D,0,,0,,header,0,1,
0/Super Mario Bros (PC10).nes,D445F698,0,,0,0,rom_db_override,0,1,
0/Super Mario Bros - For Hardplayers (SMB1 Hack).nes,85FF7553,0,,0,,header,0,1,
0/Super Mario Bros 1.5 v1.0 (SMB1 Hack).nes,E297580B,0,,0,,header,0,1,
0/Super Mario Bros 2 (J) (FDS Hack).nes,29068FB5,0,,0,,header,0,1,
0/Super Mario Bros 2000 (SMB1 Hack).nes,29BF076B,0,,0,,header,0,1,
